protocol,medium,cc,bandwidth,rtt
QUIC,cellular,BBR,100mbps,109.059975
QUIC,cellular,BBR,100mbps,111.83531
QUIC,cellular,BBR,100mbps,113.4848
QUIC,cellular,BBR,100mbps,111.04145
QUIC,cellular,BBR,100mbps,112.15461
QUIC,cellular,BBR,100mbps,111.277336
QUIC,cellular,BBR,100mbps,112.18117
QUIC,cellular,BBR,100mbps,113.048134
QUIC,cellular,BBR,100mbps,113.90851
QUIC,cellular,BBR,100mbps,111.56498
QUIC,cellular,BBR,100mbps,112.24868
QUIC,cellular,BBR,100mbps,112.70602
QUIC,cellular,BBR,100mbps,109.89817
QUIC,cellular,BBR,100mbps,110.66595
QUIC,cellular,BBR,100mbps,111.48549
QUIC,cellular,BBR,100mbps,112.37125
QUIC,cellular,BBR,100mbps,113.1357
QUIC,cellular,BBR,100mbps,114.037735
QUIC,cellular,BBR,100mbps,114.82167
QUIC,cellular,BBR,100mbps,115.3806
QUIC,cellular,BBR,100mbps,116.32997
QUIC,cellular,BBR,100mbps,114.52374
QUIC,cellular,BBR,100mbps,116.47514
QUIC,cellular,BBR,100mbps,113.19108
QUIC,cellular,BBR,100mbps,107.20416
QUIC,cellular,BBR,100mbps,104.55278
QUIC,cellular,BBR,100mbps,95.96835
QUIC,cellular,BBR,100mbps,90.83082
QUIC,cellular,BBR,100mbps,86.109795
QUIC,cellular,BBR,100mbps,81.13973
QUIC,cellular,BBR,100mbps,77.11896
QUIC,cellular,BBR,100mbps,73.10327
QUIC,cellular,BBR,100mbps,69.6111
QUIC,cellular,BBR,100mbps,71.71711
QUIC,cellular,BBR,100mbps,73.882996
QUIC,cellular,BBR,100mbps,69.42132
QUIC,cellular,BBR,100mbps,72.45794
QUIC,cellular,BBR,100mbps,74.404564
QUIC,cellular,BBR,100mbps,70.2214
QUIC,cellular,BBR,100mbps,71.758606
QUIC,cellular,BBR,100mbps,68.109825
QUIC,cellular,BBR,100mbps,65.07721
QUIC,cellular,BBR,100mbps,67.315475
QUIC,cellular,BBR,100mbps,64.72144
QUIC,cellular,BBR,100mbps,68.02491
QUIC,cellular,BBR,100mbps,72.83366
QUIC,cellular,BBR,100mbps,75.53662
QUIC,cellular,BBR,100mbps,72.08858
QUIC,cellular,BBR,100mbps,68.33117
QUIC,cellular,BBR,100mbps,70.65916
QUIC,cellular,BBR,100mbps,74.57947
QUIC,cellular,BBR,100mbps,71.49879
QUIC,cellular,BBR,100mbps,73.26287
QUIC,cellular,BBR,100mbps,75.17848
QUIC,cellular,BBR,100mbps,72.30363
QUIC,cellular,BBR,100mbps,74.52054
QUIC,cellular,BBR,100mbps,71.05545
QUIC,cellular,BBR,100mbps,69.18899
QUIC,cellular,BBR,100mbps,111.62686
QUIC,cellular,BBR,100mbps,137.8287
QUIC,cellular,BBR,100mbps,130.99393
QUIC,cellular,BBR,100mbps,127.5146
QUIC,cellular,BBR,100mbps,117.55367
QUIC,cellular,BBR,100mbps,110.00465
QUIC,cellular,BBR,100mbps,135.73763
QUIC,cellular,BBR,100mbps,124.55775
QUIC,cellular,BBR,100mbps,120.34295
QUIC,cellular,BBR,100mbps,114.55499
QUIC,cellular,BBR,100mbps,105.51972
QUIC,cellular,BBR,100mbps,97.972374
QUIC,cellular,BBR,100mbps,90.83587
QUIC,cellular,BBR,100mbps,85.016914
QUIC,cellular,BBR,100mbps,80.348625
QUIC,cellular,BBR,100mbps,77.050964
QUIC,cellular,BBR,100mbps,79.825836
QUIC,cellular,BBR,100mbps,77.01516
QUIC,cellular,BBR,100mbps,75.682465
QUIC,cellular,BBR,100mbps,76.99124
QUIC,cellular,BBR,100mbps,77.397705
QUIC,cellular,BBR,100mbps,77.77698
QUIC,cellular,BBR,100mbps,77.68864
QUIC,cellular,BBR,100mbps,77.88006
QUIC,cellular,BBR,100mbps,77.65891
QUIC,cellular,BBR,100mbps,72.5307
QUIC,cellular,BBR,100mbps,71.54193
QUIC,cellular,BBR,100mbps,68.594284
QUIC,cellular,BBR,100mbps,70.14309
QUIC,cellular,BBR,100mbps,69.03945
QUIC,cellular,BBR,100mbps,71.94651
QUIC,cellular,BBR,100mbps,74.722496
QUIC,cellular,BBR,100mbps,77.510895
QUIC,cellular,BBR,100mbps,76.533646
QUIC,cellular,BBR,100mbps,80.09076
QUIC,cellular,BBR,100mbps,80.2304
QUIC,cellular,BBR,100mbps,84.611305
QUIC,cellular,BBR,100mbps,88.96472
QUIC,cellular,BBR,100mbps,92.52536
QUIC,cellular,BBR,100mbps,91.76334
QUIC,cellular,BBR,100mbps,95.83815
QUIC,cellular,BBR,100mbps,96.908585
QUIC,cellular,BBR,100mbps,97.0763
QUIC,cellular,BBR,100mbps,97.013214
QUIC,cellular,BBR,100mbps,97.18085
QUIC,cellular,BBR,100mbps,96.974945
QUIC,cellular,BBR,100mbps,96.36025
QUIC,cellular,BBR,100mbps,99.851265
QUIC,cellular,BBR,100mbps,102.54312
QUIC,cellular,BBR,100mbps,105.03333
QUIC,cellular,BBR,100mbps,107.44586
QUIC,cellular,BBR,100mbps,109.44144
QUIC,cellular,BBR,100mbps,108.42402
QUIC,cellular,BBR,100mbps,110.65963
QUIC,cellular,BBR,100mbps,112.62791
QUIC,cellular,BBR,100mbps,114.35207
QUIC,cellular,BBR,100mbps,115.7575
QUIC,cellular,BBR,100mbps,113.98888
QUIC,cellular,BBR,100mbps,115.56482
QUIC,cellular,BBR,100mbps,116.342125
QUIC,cellular,BBR,100mbps,114.22242
QUIC,cellular,BBR,100mbps,111.0094
QUIC,cellular,BBR,100mbps,107.938156
QUIC,cellular,BBR,100mbps,110.48023
QUIC,cellular,BBR,100mbps,110.35658
QUIC,cellular,BBR,100mbps,110.19181
QUIC,cellular,BBR,100mbps,109.30435
QUIC,cellular,BBR,100mbps,107.8299
QUIC,cellular,BBR,100mbps,107.76184
QUIC,cellular,BBR,100mbps,109.65999
QUIC,cellular,BBR,100mbps,110.1168
QUIC,cellular,BBR,100mbps,110.55016
QUIC,cellular,BBR,100mbps,104.204575
QUIC,cellular,BBR,100mbps,99.41071
QUIC,cellular,BBR,100mbps,95.63152
QUIC,cellular,BBR,10mbps,333.0
QUIC,cellular,BBR,10mbps,58.910183
QUIC,cellular,BBR,10mbps,57.623253
QUIC,cellular,BBR,10mbps,55.079533
QUIC,cellular,BBR,10mbps,61.63361
QUIC,cellular,BBR,10mbps,67.10229
QUIC,cellular,BBR,10mbps,70.135544
QUIC,cellular,BBR,10mbps,76.38323
QUIC,cellular,BBR,10mbps,81.588936
QUIC,cellular,BBR,10mbps,77.39774
QUIC,cellular,BBR,10mbps,73.39241
QUIC,cellular,BBR,10mbps,69.81959
QUIC,cellular,BBR,10mbps,69.9785
QUIC,cellular,BBR,10mbps,76.40454
QUIC,cellular,BBR,10mbps,71.856384
QUIC,cellular,BBR,10mbps,72.5799
QUIC,cellular,BBR,10mbps,72.271385
QUIC,cellular,BBR,10mbps,71.69045
QUIC,cellular,BBR,10mbps,68.90921
QUIC,cellular,BBR,10mbps,67.7694
QUIC,cellular,BBR,10mbps,70.42417
QUIC,cellular,BBR,10mbps,68.047134
QUIC,cellular,BBR,10mbps,71.29239
QUIC,cellular,BBR,10mbps,69.85528
QUIC,cellular,BBR,10mbps,71.41947
QUIC,cellular,BBR,10mbps,72.342575
QUIC,cellular,BBR,10mbps,70.76062
QUIC,cellular,BBR,10mbps,72.49306
QUIC,cellular,BBR,10mbps,73.758835
QUIC,cellular,BBR,10mbps,74.57155
QUIC,cellular,BBR,10mbps,73.66389
QUIC,cellular,BBR,10mbps,72.89154
QUIC,cellular,BBR,10mbps,76.58907
QUIC,cellular,BBR,10mbps,79.22096
QUIC,cellular,BBR,10mbps,75.038605
QUIC,cellular,BBR,10mbps,73.09481
QUIC,cellular,BBR,10mbps,70.32749
QUIC,cellular,BBR,10mbps,80.11083
QUIC,cellular,BBR,10mbps,84.650185
QUIC,cellular,BBR,10mbps,81.954056
QUIC,cellular,BBR,10mbps,77.63002
QUIC,cellular,BBR,10mbps,77.18999
QUIC,cellular,BBR,10mbps,73.425125
QUIC,cellular,BBR,10mbps,71.86976
QUIC,cellular,BBR,10mbps,72.60621
QUIC,cellular,BBR,10mbps,74.20208
QUIC,cellular,BBR,10mbps,71.62363
QUIC,cellular,BBR,10mbps,70.229454
QUIC,cellular,BBR,10mbps,69.99097
QUIC,cellular,BBR,10mbps,71.16567
QUIC,cellular,BBR,10mbps,72.71598
QUIC,cellular,BBR,10mbps,74.55031
QUIC,cellular,BBR,10mbps,76.003426
QUIC,cellular,BBR,10mbps,74.15579
QUIC,cellular,BBR,10mbps,69.68737
QUIC,cellular,BBR,10mbps,65.16534
QUIC,cellular,BBR,10mbps,64.64176
QUIC,cellular,BBR,10mbps,65.38518
QUIC,cellular,BBR,10mbps,62.21758
QUIC,cellular,BBR,10mbps,59.865273
QUIC,cellular,BBR,10mbps,62.31351
QUIC,cellular,BBR,10mbps,61.825043
QUIC,cellular,BBR,10mbps,66.23033
QUIC,cellular,BBR,10mbps,63.70841
QUIC,cellular,BBR,10mbps,65.875916
QUIC,cellular,BBR,10mbps,71.34906
QUIC,cellular,BBR,10mbps,67.15576
QUIC,cellular,BBR,10mbps,67.9787
QUIC,cellular,BBR,10mbps,65.771774
QUIC,cellular,BBR,10mbps,67.39384
QUIC,cellular,BBR,10mbps,69.27809
QUIC,cellular,BBR,10mbps,65.366776
QUIC,cellular,BBR,10mbps,68.7893
QUIC,cellular,BBR,10mbps,72.50291
QUIC,cellular,BBR,10mbps,68.32056
QUIC,cellular,BBR,10mbps,71.280785
QUIC,cellular,BBR,10mbps,73.292076
QUIC,cellular,BBR,10mbps,75.52614
QUIC,cellular,BBR,10mbps,72.600006
QUIC,cellular,BBR,10mbps,68.051216
QUIC,cellular,BBR,10mbps,64.67943
QUIC,cellular,BBR,10mbps,68.099754
QUIC,cellular,BBR,10mbps,66.48838
QUIC,cellular,BBR,10mbps,71.622856
QUIC,cellular,BBR,10mbps,74.58982
QUIC,cellular,BBR,10mbps,76.969124
QUIC,cellular,BBR,10mbps,82.26981
QUIC,cellular,BBR,10mbps,84.836945
QUIC,cellular,BBR,10mbps,84.792725
QUIC,cellular,BBR,10mbps,84.321846
QUIC,cellular,BBR,10mbps,78.90131
QUIC,cellular,BBR,10mbps,79.88144
QUIC,cellular,BBR,10mbps,76.15206
QUIC,cellular,BBR,10mbps,72.33133
QUIC,cellular,BBR,10mbps,69.693756
QUIC,cellular,BBR,10mbps,72.76307
QUIC,cellular,BBR,10mbps,69.19198
QUIC,cellular,BBR,10mbps,72.579666
QUIC,cellular,BBR,10mbps,84.9292
QUIC,cellular,BBR,10mbps,79.80873
QUIC,cellular,BBR,10mbps,81.23774
QUIC,cellular,BBR,10mbps,77.12967
QUIC,cellular,BBR,10mbps,75.01876
QUIC,cellular,BBR,10mbps,80.930435
QUIC,cellular,BBR,10mbps,79.87669
QUIC,cellular,BBR,10mbps,78.93405
QUIC,cellular,BBR,10mbps,74.57214
QUIC,cellular,BBR,10mbps,73.72043
QUIC,cellular,BBR,10mbps,70.20537
QUIC,cellular,BBR,10mbps,67.23486
QUIC,cellular,BBR,10mbps,70.35852
QUIC,cellular,BBR,10mbps,71.25814
QUIC,cellular,BBR,10mbps,76.08743
QUIC,cellular,BBR,10mbps,77.408195
QUIC,cellular,BBR,10mbps,86.38501
QUIC,cellular,BBR,10mbps,88.28248
QUIC,cellular,BBR,10mbps,83.25552
QUIC,cellular,BBR,10mbps,83.92471
QUIC,cellular,BBR,10mbps,89.10024
QUIC,cellular,BBR,10mbps,84.37292
QUIC,cellular,BBR,10mbps,79.23167
QUIC,cellular,BBR,10mbps,75.43418
QUIC,cellular,BBR,10mbps,72.19108
QUIC,cellular,BBR,10mbps,69.23029
QUIC,cellular,BBR,10mbps,68.57087
QUIC,cellular,BBR,10mbps,73.80925
QUIC,cellular,BBR,10mbps,71.30403
QUIC,cellular,BBR,10mbps,72.98874
QUIC,cellular,BBR,10mbps,77.122444
QUIC,cellular,BBR,10mbps,72.945496
QUIC,cellular,BBR,10mbps,69.833244
QUIC,cellular,BBR,10mbps,68.203575
QUIC,cellular,BBR,10mbps,69.36506
QUIC,cellular,BBR,10mbps,73.281586
QUIC,cellular,BBR,10mbps,69.861755
QUIC,cellular,BBR,10mbps,66.62881
QUIC,cellular,BBR,10mbps,68.730125
QUIC,cellular,BBR,10mbps,72.47432
QUIC,cellular,BBR,10mbps,73.35962
QUIC,cellular,BBR,10mbps,76.061935
QUIC,cellular,BBR,10mbps,79.36399
QUIC,cellular,BBR,10mbps,81.16354
QUIC,cellular,BBR,10mbps,84.399956
QUIC,cellular,BBR,10mbps,79.67265
QUIC,cellular,BBR,10mbps,76.38261
QUIC,cellular,BBR,10mbps,71.64588
QUIC,cellular,BBR,10mbps,67.47439
QUIC,cellular,BBR,10mbps,65.6715
QUIC,cellular,BBR,10mbps,64.38132
QUIC,cellular,BBR,10mbps,62.28328
QUIC,cellular,BBR,10mbps,61.78021
QUIC,cellular,BBR,10mbps,59.96883
QUIC,cellular,BBR,10mbps,64.73469
QUIC,cellular,BBR,10mbps,68.79384
QUIC,cellular,BBR,10mbps,65.598885
QUIC,cellular,BBR,10mbps,63.479057
QUIC,cellular,BBR,10mbps,61.192463
QUIC,cellular,BBR,10mbps,61.655247
QUIC,cellular,BBR,10mbps,68.679245
QUIC,cellular,BBR,10mbps,74.15413
QUIC,cellular,BBR,10mbps,76.06773
QUIC,cellular,BBR,10mbps,82.06455
QUIC,cellular,BBR,10mbps,83.30721
QUIC,cellular,BBR,10mbps,86.08711
QUIC,cellular,BBR,10mbps,83.679054
QUIC,cellular,BBR,10mbps,78.82435
QUIC,cellular,BBR,10mbps,76.346405
QUIC,cellular,BBR,10mbps,72.9623
QUIC,cellular,BBR,10mbps,69.55864
QUIC,cellular,BBR,10mbps,65.332146
QUIC,cellular,BBR,10mbps,61.801163
QUIC,cellular,BBR,10mbps,59.545876
QUIC,cellular,BBR,10mbps,57.527412
QUIC,cellular,BBR,10mbps,56.700184
QUIC,cellular,BBR,10mbps,64.795364
QUIC,cellular,BBR,10mbps,64.93973
QUIC,cellular,BBR,10mbps,65.713684
QUIC,cellular,BBR,10mbps,63.922295
QUIC,cellular,BBR,10mbps,71.41219
QUIC,cellular,BBR,10mbps,77.8575
QUIC,cellular,BBR,10mbps,73.866005
QUIC,cellular,BBR,10mbps,69.96941
QUIC,cellular,BBR,10mbps,67.18509
QUIC,cellular,BBR,10mbps,65.447464
QUIC,cellular,BBR,10mbps,64.95973
QUIC,cellular,BBR,10mbps,62.302753
QUIC,cellular,BBR,10mbps,62.508358
QUIC,cellular,BBR,10mbps,62.01321
QUIC,cellular,BBR,10mbps,73.44128
QUIC,cellular,BBR,10mbps,89.62806
QUIC,cellular,BBR,10mbps,86.6512
QUIC,cellular,BBR,10mbps,81.80578
QUIC,cellular,BBR,10mbps,83.370155
QUIC,cellular,BBR,10mbps,78.35421
QUIC,cellular,BBR,10mbps,76.37689
QUIC,cellular,BBR,10mbps,72.93417
QUIC,cellular,BBR,10mbps,73.0003
QUIC,cellular,BBR,10mbps,70.29947
QUIC,cellular,BBR,10mbps,73.89124
QUIC,cellular,BBR,10mbps,70.87118
QUIC,cellular,BBR,10mbps,68.83002
QUIC,cellular,BBR,10mbps,69.53602
QUIC,cellular,BBR,10mbps,74.17418
QUIC,cellular,BBR,10mbps,71.03693
QUIC,cellular,BBR,10mbps,75.03902
QUIC,cellular,BBR,10mbps,71.77753
QUIC,cellular,BBR,10mbps,74.71994
QUIC,cellular,BBR,10mbps,72.24939
QUIC,cellular,BBR,10mbps,70.11747
QUIC,cellular,BBR,10mbps,67.492424
QUIC,cellular,BBR,10mbps,67.41449
QUIC,cellular,BBR,10mbps,65.3486
QUIC,cellular,BBR,10mbps,71.95275
QUIC,cellular,BBR,10mbps,80.19076
QUIC,cellular,BBR,10mbps,82.4585
QUIC,cellular,BBR,10mbps,78.80441
QUIC,cellular,BBR,10mbps,75.837524
QUIC,cellular,BBR,10mbps,80.73154
QUIC,cellular,BBR,10mbps,82.4621
QUIC,cellular,BBR,10mbps,77.568214
QUIC,cellular,BBR,10mbps,74.434685
QUIC,cellular,BBR,10mbps,80.37084
QUIC,cellular,BBR,10mbps,76.61305
QUIC,cellular,BBR,10mbps,75.118126
QUIC,cellular,BBR,10mbps,72.22736
QUIC,cellular,BBR,10mbps,69.35243
QUIC,cellular,BBR,10mbps,68.01859
QUIC,cellular,BBR,10mbps,65.99633
QUIC,cellular,BBR,10mbps,63.168488
QUIC,cellular,BBR,10mbps,68.22539
QUIC,cellular,BBR,10mbps,66.98448
QUIC,cellular,BBR,10mbps,65.69602
QUIC,cellular,BBR,10mbps,70.56129
QUIC,cellular,BBR,10mbps,74.03682
QUIC,cellular,BBR,10mbps,76.2629
QUIC,cellular,BBR,10mbps,71.8768
QUIC,cellular,BBR,10mbps,70.08223
QUIC,cellular,BBR,10mbps,74.704666
QUIC,cellular,BBR,10mbps,71.84715
QUIC,cellular,BBR,10mbps,74.84577
QUIC,cellular,BBR,10mbps,77.909874
QUIC,cellular,BBR,10mbps,78.99205
QUIC,cellular,BBR,10mbps,81.63055
QUIC,cellular,BBR,10mbps,85.597946
QUIC,cellular,BBR,10mbps,85.5893
QUIC,cellular,BBR,10mbps,87.63635
QUIC,cellular,BBR,10mbps,89.56916
QUIC,cellular,BBR,10mbps,84.45027
QUIC,cellular,BBR,10mbps,78.778244
QUIC,cellular,BBR,10mbps,79.75582
QUIC,cellular,BBR,10mbps,77.12848
QUIC,cellular,BBR,10mbps,82.602036
QUIC,cellular,BBR,10mbps,83.50785
QUIC,cellular,BBR,10mbps,85.1014
QUIC,cellular,BBR,10mbps,86.96049
QUIC,cellular,BBR,10mbps,82.09517
QUIC,cellular,BBR,10mbps,76.68102
QUIC,cellular,BBR,10mbps,71.9692
QUIC,cellular,BBR,10mbps,75.79599
QUIC,cellular,BBR,10mbps,71.58931
QUIC,cellular,BBR,10mbps,73.85774
QUIC,cellular,BBR,10mbps,76.2546
QUIC,cellular,BBR,10mbps,72.3119
QUIC,cellular,BBR,10mbps,68.51833
QUIC,cellular,BBR,10mbps,76.57057
QUIC,cellular,BBR,10mbps,78.91007
QUIC,cellular,BBR,10mbps,75.10306
QUIC,cellular,BBR,10mbps,77.75808
QUIC,cellular,BBR,10mbps,78.454506
QUIC,cellular,BBR,10mbps,74.42654
QUIC,cellular,BBR,10mbps,77.65534
QUIC,cellular,BBR,10mbps,79.907295
QUIC,cellular,BBR,10mbps,75.32888
QUIC,cellular,BBR,10mbps,72.20806
QUIC,cellular,BBR,10mbps,68.530685
QUIC,cellular,BBR,10mbps,70.70785
QUIC,cellular,BBR,10mbps,66.95156
QUIC,cellular,BBR,10mbps,69.58704
QUIC,cellular,BBR,10mbps,72.53225
QUIC,cellular,BBR,10mbps,76.177986
QUIC,cellular,BBR,10mbps,77.546745
QUIC,cellular,BBR,10mbps,79.14161
QUIC,cellular,BBR,10mbps,74.91813
QUIC,cellular,BBR,10mbps,70.28942
QUIC,cellular,BBR,10mbps,66.376076
QUIC,cellular,BBR,10mbps,73.13416
QUIC,cellular,BBR,10mbps,70.56107
QUIC,cellular,BBR,10mbps,66.75824
QUIC,cellular,BBR,10mbps,64.36664
QUIC,cellular,BBR,10mbps,67.237404
QUIC,cellular,BBR,10mbps,63.179733
QUIC,cellular,BBR,10mbps,60.182743
QUIC,cellular,BBR,10mbps,58.4599
QUIC,cellular,BBR,10mbps,56.49543
QUIC,cellular,BBR,10mbps,54.833633
QUIC,cellular,BBR,10mbps,53.69225
QUIC,cellular,BBR,10mbps,52.392365
QUIC,cellular,BBR,10mbps,57.000874
QUIC,cellular,BBR,10mbps,55.167168
QUIC,cellular,BBR,10mbps,60.33368
QUIC,cellular,BBR,10mbps,63.508102
QUIC,cellular,BBR,10mbps,61.794415
QUIC,cellular,BBR,10mbps,66.38991
QUIC,cellular,BBR,10mbps,73.55019
QUIC,cellular,BBR,10mbps,80.37655
QUIC,cellular,BBR,10mbps,76.368645
QUIC,cellular,BBR,10mbps,80.83779
QUIC,cellular,BBR,10mbps,76.0976
QUIC,cellular,BBR,10mbps,72.528595
QUIC,cellular,BBR,10mbps,69.06112
QUIC,cellular,BBR,10mbps,66.64274
QUIC,cellular,BBR,10mbps,64.22864
QUIC,cellular,BBR,10mbps,67.540405
QUIC,cellular,BBR,10mbps,70.95429
QUIC,cellular,BBR,10mbps,67.06015
QUIC,cellular,BBR,10mbps,69.5164
QUIC,cellular,BBR,10mbps,71.92533
QUIC,cellular,BBR,10mbps,68.78101
QUIC,cellular,BBR,10mbps,71.16375
QUIC,cellular,BBR,10mbps,67.90925
QUIC,cellular,BBR,10mbps,74.049805
QUIC,cellular,BBR,10mbps,70.24913
QUIC,cellular,BBR,10mbps,66.93708
QUIC,cellular,BBR,10mbps,69.90054
QUIC,cellular,BBR,10mbps,67.57307
QUIC,cellular,BBR,10mbps,63.57453
QUIC,cellular,BBR,10mbps,67.2289
QUIC,cellular,BBR,10mbps,70.460945
QUIC,cellular,BBR,10mbps,76.26641
QUIC,cellular,BBR,10mbps,77.59389
QUIC,cellular,BBR,10mbps,83.637764
QUIC,cellular,BBR,10mbps,78.36111
QUIC,cellular,BBR,10mbps,73.883736
QUIC,cellular,BBR,10mbps,69.473
QUIC,cellular,BBR,10mbps,75.87187
QUIC,cellular,BBR,10mbps,71.717155
QUIC,cellular,BBR,10mbps,78.02177
QUIC,cellular,BBR,10mbps,83.16257
QUIC,cellular,BBR,10mbps,78.267914
QUIC,cellular,BBR,10mbps,80.66549
QUIC,cellular,BBR,10mbps,75.513115
QUIC,cellular,BBR,10mbps,81.617065
QUIC,cellular,BBR,10mbps,76.16249
QUIC,cellular,BBR,10mbps,77.39644
QUIC,cellular,BBR,10mbps,83.03693
QUIC,cellular,BBR,10mbps,77.924164
QUIC,cellular,BBR,10mbps,72.80122
QUIC,cellular,BBR,10mbps,69.31939
QUIC,cellular,BBR,10mbps,66.61709
QUIC,cellular,BBR,10mbps,62.89299
QUIC,cellular,BBR,10mbps,70.55013
QUIC,cellular,BBR,10mbps,76.96418
QUIC,cellular,BBR,10mbps,78.22188
QUIC,cellular,BBR,10mbps,74.44351
QUIC,cellular,BBR,10mbps,70.53987
QUIC,cellular,BBR,10mbps,68.06406
QUIC,cellular,BBR,10mbps,65.54417
QUIC,cellular,BBR,10mbps,66.61974
QUIC,cellular,BBR,10mbps,69.02515
QUIC,cellular,BBR,10mbps,69.862885
QUIC,cellular,BBR,10mbps,66.221985
QUIC,cellular,BBR,10mbps,63.86338
QUIC,cellular,BBR,10mbps,61.91641
QUIC,cellular,BBR,10mbps,64.640144
QUIC,cellular,BBR,10mbps,71.43895
QUIC,cellular,BBR,10mbps,73.650856
QUIC,cellular,BBR,10mbps,70.2764
QUIC,cellular,BBR,10mbps,66.07385
QUIC,cellular,BBR,10mbps,73.470406
QUIC,cellular,BBR,10mbps,75.53476
QUIC,cellular,BBR,10mbps,81.466576
QUIC,cellular,BBR,10mbps,76.17495
QUIC,cellular,BBR,10mbps,72.570465
QUIC,cellular,BBR,10mbps,78.70984
QUIC,cellular,BBR,10mbps,80.18328
QUIC,cellular,BBR,10mbps,76.24451
QUIC,cellular,BBR,10mbps,73.38283
QUIC,cellular,BBR,10mbps,69.06515
QUIC,cellular,BBR,10mbps,70.84298
QUIC,cellular,BBR,10mbps,73.86891
QUIC,cellular,BBR,10mbps,69.77362
QUIC,cellular,BBR,10mbps,66.53049
QUIC,cellular,BBR,10mbps,64.018555
QUIC,cellular,BBR,10mbps,62.299934
QUIC,cellular,BBR,10mbps,65.68828
QUIC,cellular,BBR,10mbps,62.882877
QUIC,cellular,BBR,10mbps,66.13431
QUIC,cellular,BBR,10mbps,70.17697
QUIC,cellular,BBR,10mbps,66.08016
QUIC,cellular,BBR,10mbps,68.87918
QUIC,cellular,BBR,10mbps,71.8091
QUIC,cellular,BBR,10mbps,69.77143
QUIC,cellular,BBR,10mbps,67.73384
QUIC,cellular,BBR,10mbps,70.763435
QUIC,cellular,BBR,10mbps,67.93747
QUIC,cellular,BBR,10mbps,72.3281
QUIC,cellular,BBR,10mbps,74.839165
QUIC,cellular,BBR,10mbps,70.428154
QUIC,cellular,BBR,10mbps,76.860794
QUIC,cellular,BBR,10mbps,76.98708
QUIC,cellular,BBR,10mbps,76.60834
QUIC,cellular,BBR,10mbps,74.43596
QUIC,cellular,BBR,10mbps,76.772736
QUIC,cellular,BBR,10mbps,71.82247
QUIC,cellular,BBR,10mbps,74.09782
QUIC,cellular,BBR,10mbps,71.24562
QUIC,cellular,BBR,10mbps,68.65833
QUIC,cellular,BBR,10mbps,71.28102
QUIC,cellular,BBR,10mbps,74.248
QUIC,cellular,BBR,10mbps,77.49621
QUIC,cellular,BBR,10mbps,73.66793
QUIC,cellular,BBR,10mbps,73.98029
QUIC,cellular,BBR,10mbps,70.39723
QUIC,cellular,BBR,10mbps,68.30037
QUIC,cellular,BBR,10mbps,65.86257
QUIC,cellular,BBR,10mbps,64.08275
QUIC,cellular,BBR,10mbps,71.24852
QUIC,cellular,BBR,10mbps,72.54911
QUIC,cellular,BBR,10mbps,68.25824
QUIC,cellular,BBR,10mbps,69.48194
QUIC,cellular,BBR,10mbps,66.57456
QUIC,cellular,BBR,10mbps,63.27214
QUIC,cellular,BBR,10mbps,66.35874
QUIC,cellular,BBR,10mbps,69.70475
QUIC,cellular,BBR,10mbps,66.26179
QUIC,cellular,BBR,10mbps,63.41178
QUIC,cellular,BBR,10mbps,67.25187
QUIC,cellular,BBR,10mbps,64.93507
QUIC,cellular,BBR,10mbps,64.15893
QUIC,cellular,BBR,10mbps,66.72568
QUIC,cellular,BBR,10mbps,73.592804
QUIC,cellular,BBR,10mbps,69.42796
QUIC,cellular,BBR,10mbps,69.7646
QUIC,cellular,BBR,10mbps,72.61195
QUIC,cellular,BBR,10mbps,78.044205
QUIC,cellular,BBR,10mbps,77.45795
QUIC,cellular,BBR,10mbps,77.42065
QUIC,cellular,BBR,10mbps,78.671036
QUIC,cellular,BBR,10mbps,79.47276
QUIC,cellular,BBR,10mbps,79.57809
QUIC,cellular,BBR,10mbps,85.53923
QUIC,cellular,BBR,10mbps,81.073425
QUIC,cellular,BBR,10mbps,86.35309
QUIC,cellular,BBR,10mbps,86.66439
QUIC,cellular,BBR,10mbps,87.65032
QUIC,cellular,BBR,10mbps,81.778114
QUIC,cellular,BBR,10mbps,86.18461
QUIC,cellular,BBR,10mbps,85.00011
QUIC,cellular,BBR,10mbps,86.78491
QUIC,cellular,BBR,10mbps,85.89614
QUIC,cellular,BBR,10mbps,80.90429
QUIC,cellular,BBR,10mbps,80.86187
QUIC,cellular,BBR,10mbps,76.091805
QUIC,cellular,BBR,10mbps,79.09876
QUIC,cellular,BBR,10mbps,74.16598
QUIC,cellular,BBR,10mbps,71.68742
QUIC,cellular,BBR,10mbps,74.31653
QUIC,cellular,BBR,10mbps,79.99969
QUIC,cellular,BBR,10mbps,79.52663
QUIC,cellular,BBR,10mbps,79.8925
QUIC,cellular,BBR,10mbps,77.42312
QUIC,cellular,BBR,10mbps,76.6716
QUIC,cellular,BBR,10mbps,71.45475
QUIC,cellular,BBR,10mbps,67.110115
QUIC,cellular,BBR,10mbps,64.078735
QUIC,cellular,BBR,10mbps,67.34179
QUIC,cellular,BBR,10mbps,71.12491
QUIC,cellular,BBR,10mbps,76.153595
QUIC,cellular,BBR,10mbps,76.615524
QUIC,cellular,BBR,10mbps,72.45976
QUIC,cellular,BBR,10mbps,74.88933
QUIC,cellular,BBR,10mbps,78.84532
QUIC,cellular,BBR,10mbps,75.705315
QUIC,cellular,BBR,10mbps,71.33617
